Time	Lead I	Lead II	Lead III	aVR	aVL	aVF
1.840000	-0.196201	0.116726	0.312927	0.045885	-0.293946	0.248060
1.845000	-0.096272	0.069522	0.165794	0.015444	-0.151304	0.135860
1.850000	0.013701	0.014618	0.000917	-0.016350	0.007381	0.008969
1.855000	0.128137	-0.049653	-0.177790	-0.045313	0.176627	-0.131314
1.860000	0.242187	-0.124454	-0.366640	-0.067973	0.351506	-0.283533
1.865000	0.352458	-0.211252	-0.563709	-0.081525	0.528949	-0.447424
1.870000	0.457449	-0.309976	-0.767425	-0.085144	0.707181	-0.622037
1.875000	0.557002	-0.416212	-0.973214	-0.081285	0.883470	-0.802185
1.880000	0.651179	-0.523310	-1.174490	-0.073825	1.054050	-0.980225
1.885000	0.739971	-0.625505	-1.365476	-0.066087	1.215580	-1.149493
1.890000	0.821932	-0.717308	-1.539240	-0.060405	1.363223	-1.302818
1.895000	0.893689	-0.792422	-1.686111	-0.058467	1.489448	-1.430981
1.900000	0.951584	-0.844985	-1.796569	-0.061545	1.586646	-1.525101
1.905000	0.993931	-0.870276	-1.864208	-0.071392	1.650146	-1.578754
1.910000	1.020559	-0.865872	-1.886431	-0.089309	1.678351	-1.589042
1.915000	1.029766	-0.834781	-1.864547	-0.112575	1.671032	-1.558457
1.920000	1.016654	-0.784134	-1.800788	-0.134245	1.626651	-1.492405
1.925000	0.975436	-0.721113	-1.696549	-0.146833	1.542670	-1.395837
1.930000	0.903531	-0.650655	-1.554185	-0.145998	1.418962	-1.272964
1.935000	0.803859	-0.575093	-1.378952	-0.132078	1.260246	-1.128168
1.940000	0.685604	-0.495030	-1.180634	-0.110028	1.077473	-0.967445
1.945000	0.560233	-0.410725	-0.970958	-0.086319	0.884034	-0.797715
1.950000	0.436289	-0.321756	-0.758045	-0.066126	0.689549	-0.623423
1.955000	0.319483	-0.227558	-0.547041	-0.053073	0.500288	-0.447215
1.960000	0.213363	-0.130259	-0.343623	-0.047980	0.321576	-0.273596
1.965000	0.119951	-0.035673	-0.155624	-0.048658	0.159103	-0.110445
1.970000	0.039876	0.048059	0.008183	-0.050770	0.018298	0.032471
1.975000	-0.027517	0.114836	0.142352	-0.050414	-0.098074	0.148488
1.980000	-0.082797	0.163029	0.245826	-0.046322	-0.189731	0.236053
1.985000	-0.127699	0.194773	0.322471	-0.038725	-0.259906	0.298631
1.990000	-0.165264	0.214934	0.380198	-0.028677	-0.314922	0.343599
1.995000	-0.198024	0.228830	0.426854	-0.017786	-0.360773	0.378559
2.000000	-0.226915	0.239145	0.466060	-0.007061	-0.400089	0.407150
2.005000	-0.252532	0.247145	0.499677	0.003110	-0.434288	0.431178
2.010000	-0.275824	0.254165	0.529989	0.012504	-0.465236	0.452732
2.015000	-0.298156	0.261884	0.560040	0.020942	-0.495480	0.474538
2.020000	-0.320905	0.270868	0.591773	0.028889	-0.526935	0.498046
2.025000	-0.344969	0.281146	0.626115	0.036848	-0.560655	0.523807
2.030000	-0.370836	0.293368	0.664204	0.044726	-0.597580	0.552854
2.035000	-0.397915	0.307519	0.705434	0.052190	-0.637019	0.584828
2.040000	-0.424868	0.322360	0.747228	0.059183	-0.676710	0.617527
2.045000	-0.450353	0.336516	0.786870	0.065724	-0.714311	0.648587
2.050000	-0.472568	0.348865	0.821433	0.071420	-0.747092	0.675672
2.055000	-0.490180	0.358461	0.848641	0.076048	-0.772968	0.696920
2.060000	-0.503577	0.364923	0.868500	0.080052	-0.792168	0.712116
2.065000	-0.514254	0.368143	0.882397	0.084357	-0.806356	0.721999
2.070000	-0.523597	0.367877	0.891474	0.089905	-0.816991	0.727086
2.075000	-0.532237	0.364779	0.897016	0.096682	-0.825179	0.728497
2.080000	-0.539428	0.360403	0.899831	0.103360	-0.830956	0.727596
2.085000	-0.543474	0.354546	0.898020	0.109078	-0.832247	0.723169
2.090000	-0.543580	0.346150	0.889730	0.113986	-0.827521	0.713535
2.095000	-0.540451	0.335476	0.875927	0.118342	-0.817746	0.699404
2.100000	-0.534795	0.323439	0.858234	0.122027	-0.804266	0.682239
2.105000	-0.527062	0.310601	0.837663	0.124974	-0.787924	0.662950
2.110000	-0.517355	0.298037	0.815393	0.126623	-0.769462	0.642839
2.115000	-0.504964	0.287525	0.792489	0.125539	-0.749085	0.623546
2.120000	-0.489087	0.279335	0.768422	0.121100	-0.726023	0.604922
2.125000	-0.469162	0.271711	0.740873	0.113998	-0.698613	0.584615
2.130000	-0.445722	0.262874	0.708596	0.105567	-0.666446	0.560879
2.135000	-0.419665	0.251663	0.671328	0.096996	-0.629885	0.532889
2.140000	-0.391872	0.238627	0.630499	0.088476	-0.590266	0.501790
2.145000	-0.362808	0.226061	0.588868	0.078951	-0.549450	0.470499
2.150000	-0.328637	0.212248	0.540885	0.067197	-0.502019	0.434822
2.155000	-0.279203	0.189690	0.468893	0.051680	-0.431913	0.380233
2.160000	-0.209675	0.155712	0.365386	0.031156	-0.332011	0.300856
2.165000	-0.122679	0.113793	0.236471	0.005130	-0.207355	0.202225
2.170000	-0.022903	0.066880	0.089783	-0.025390	-0.065059	0.090450
2.175000	0.084983	0.014154	-0.070830	-0.057237	0.089959	-0.032722
2.180000	0.196495	-0.047082	-0.243576	-0.086264	0.254075	-0.167812
2.185000	0.307785	-0.119923	-0.427707	-0.108462	0.424636	-0.316174
2.190000	0.415888	-0.206556	-0.622444	-0.120858	0.599481	-0.478623
2.195000	0.519271	-0.305308	-0.824579	-0.123532	0.775872	-0.652340
2.200000	0.617718	-0.411113	-1.028832	-0.119283	0.950636	-0.831352
2.205000	0.711269	-0.517968	-1.229237	-0.111603	1.120352	-1.008749
2.210000	0.799448	-0.619361	-1.418809	-0.103973	1.280711	-1.176738
2.215000	0.880145	-0.709214	-1.589360	-0.098687	1.425769	-1.327082
2.220000	0.950103	-0.782118	-1.732222	-0.096986	1.548640	-1.451654
2.225000	1.006000	-0.832105	-1.838105	-0.100398	1.642044	-1.541646
2.230000	1.046223	-0.853549	-1.899772	-0.111240	1.700870	-1.589630
2.235000	1.070579	-0.845032	-1.915611	-0.130220	1.724077	-1.593857
2.240000	1.077028	-0.811126	-1.888154	-0.153519	1.711948	-1.558429
2.245000	1.060294	-0.758687	-1.818982	-0.174133	1.662350	-1.488217
2.250000	1.014896	-0.694703	-1.709599	-0.184864	1.572987	-1.388123
2.255000	0.938942	-0.624228	-1.563171	-0.181700	1.444595	-1.262895
2.260000	0.836134	-0.548473	-1.384607	-0.166081	1.282145	-1.116064
2.265000	0.716216	-0.467475	-1.183690	-0.143611	1.096911	-0.953300
2.270000	0.590662	-0.382698	-0.973360	-0.120068	0.902988	-0.782920
2.275000	0.467559	-0.293801	-0.761360	-0.100319	0.709516	-0.609197
2.280000	0.351967	-0.199029	-0.550996	-0.088299	0.521326	-0.433027
2.285000	0.247218	-0.101157	-0.348375	-0.084328	0.343865	-0.259537
2.290000	0.155551	-0.007478	-0.163029	-0.085490	0.183932	-0.098443
2.295000	0.077243	0.074410	-0.002833	-0.087557	0.046232	0.041325
2.300000	0.011444	0.139230	0.127785	-0.086992	-0.067169	0.154161
2.305000	-0.042327	0.185083	0.227410	-0.082420	-0.155733	0.238153
2.310000	-0.086216	0.215128	0.301344	-0.074428	-0.223758	0.298185
2.315000	-0.123406	0.234951	0.358357	-0.064400	-0.278146	0.342547
2.320000	-0.155945	0.248513	0.404458	-0.053445	-0.323549	0.376993
2.325000	-0.184560	0.258174	0.442734	-0.042501	-0.362168	0.404670
2.330000	-0.210057	0.266155	0.476211	-0.032388	-0.396217	0.428605
2.335000	-0.233334	0.273321	0.506655	-0.023086	-0.427233	0.450319
2.340000	-0.255709	0.280481	0.536191	-0.014302	-0.457204	0.471506
2.345000	-0.278698	0.288984	0.567682	-0.005939	-0.488657	0.494596
2.350000	-0.303153	0.299390	0.602544	0.002172	-0.522904	0.520732
2.355000	-0.329377	0.311573	0.640950	0.010279	-0.560218	0.549939
2.360000	-0.356852	0.325787	0.682639	0.017936	-0.600151	0.582215
2.365000	-0.384233	0.341106	0.725339	0.024899	-0.640612	0.615712
2.370000	-0.409763	0.355326	0.765090	0.031429	-0.678301	0.646872
2.375000	-0.431559	0.367322	0.798882	0.037087	-0.710395	0.673308
2.380000	-0.448619	0.376697	0.825316	0.041524	-0.735506	0.693982
2.385000	-0.461574	0.382729	0.844303	0.045521	-0.753948	0.708427
2.390000	-0.471974	0.384854	0.856828	0.050299	-0.767184	0.716886
2.395000	-0.481340	0.383900	0.865240	0.056257	-0.777448	0.721191
2.400000	-0.490118	0.381036	0.871154	0.062979	-0.785930	0.722952
2.405000	-0.497192	0.376463	0.873655	0.069703	-0.791458	0.721756
2.410000	-0.500906	0.370025	0.870931	0.075564	-0.792030	0.716466
2.415000	-0.500861	0.361543	0.862404	0.080435	-0.787081	0.706646
2.420000	-0.497671	0.350642	0.848313	0.084887	-0.777104	0.692217
2.425000	-0.491970	0.338338	0.830309	0.088699	-0.763418	0.674718
2.430000	-0.484327	0.325989	0.810316	0.091416	-0.747462	0.656046
2.435000	-0.474474	0.313961	0.788435	0.092672	-0.729140	0.636468
2.440000	-0.461532	0.303251	0.764783	0.091383	-0.708013	0.616630
2.445000	-0.445024	0.294784	0.739808	0.086741	-0.684063	0.597322
2.450000	-0.424672	0.286946	0.711617	0.079516	-0.656036	0.576520
2.455000	-0.400883	0.277077	0.677960	0.071480	-0.622870	0.551390
2.460000	-0.374650	0.264838	0.639487	0.063400	-0.585512	0.522112
2.465000	-0.346982	0.251974	0.598956	0.054853	-0.546137	0.491285
2.470000	-0.317926	0.239626	0.557552	0.045206	-0.505457	0.460251
2.475000	-0.282749	0.225711	0.508460	0.032931	-0.456805	0.423873
2.480000	-0.231514	0.204025	0.435539	0.015871	-0.385123	0.369252
2.485000	-0.159601	0.170618	0.330219	-0.006361	-0.282797	0.289158
2.490000	-0.069501	0.127536	0.197037	-0.033506	-0.153886	0.187392
2.495000	0.033589	0.078313	0.044724	-0.064607	-0.006429	0.071036
2.500000	0.144328	0.022322	-0.122006	-0.096216	0.153768	-0.057552
2.505000	0.257849	-0.043371	-0.301221	-0.123829	0.322779	-0.198950
2.510000	0.369956	-0.120680	-0.490636	-0.143919	0.496863	-0.352943
2.515000	0.477715	-0.210563	-0.688278	-0.154240	0.673186	-0.518946
2.520000	0.580231	-0.311574	-0.891805	-0.155109	0.849880	-0.694771
2.525000	0.677567	-0.418455	-1.096022	-0.149599	1.023982	-0.874383
2.530000	0.769786	-0.524584	-1.294369	-0.141567	1.191740	-1.050172
2.535000	0.856426	-0.624315	-1.480741	-0.134009	1.349363	-1.215354
2.540000	0.935115	-0.711835	-1.646950	-0.128910	1.490755	-1.361845
2.545000	1.002175	-0.780475	-1.782650	-0.127999	1.607819	-1.479820
2.550000	1.054468	-0.824294	-1.878762	-0.132891	1.693500	-1.560609
2.555000	1.091110	-0.839512	-1.930623	-0.145260	1.744598	-1.599338
2.560000	1.111913	-0.825525	-1.937438	-0.165346	1.760543	-1.595196
2.565000	1.114205	-0.786864	-1.901068	-0.188990	1.740868	-1.551878
2.570000	1.092199	-0.731310	-1.823509	-0.208360	1.683384	-1.475024
2.575000	1.040600	-0.665939	-1.706539	-0.216310	1.586060	-1.369750
2.580000	0.958342	-0.594196	-1.552539	-0.210240	1.449657	-1.239418
2.585000	0.850744	-0.517279	-1.368023	-0.192526	1.281005	-1.088479
2.590000	0.728667	-0.435985	-1.164652	-0.168980	1.093107	-0.924128
2.595000	0.602870	-0.350520	-0.953390	-0.145695	0.898506	-0.752812
2.600000	0.480594	-0.259742	-0.740336	-0.127509	0.704904	-0.577395
2.605000	0.366733	-0.163926	-0.530659	-0.117090	0.518109	-0.401019
2.610000	0.264306	-0.066869	-0.331175	-0.113990	0.343801	-0.229811
2.615000	0.175070	0.024704	-0.150366	-0.115339	0.187890	-0.072551
2.620000	0.099149	0.102995	0.003845	-0.116708	0.055024	0.061684
2.625000	0.035848	0.163120	0.127272	-0.114875	-0.052783	0.167658
2.630000	-0.015751	0.205250	0.221000	-0.109407	-0.136688	0.246096
2.635000	-0.058053	0.233026	0.291079	-0.101021	-0.201572	0.302592
2.640000	-0.094031	0.251100	0.345131	-0.090684	-0.253550	0.344234
2.645000	-0.125682	0.263701	0.389384	-0.079685	-0.297374	0.377059
2.650000	-0.153733	0.273028	0.426761	-0.068875	-0.335148	0.404023
2.655000	-0.178831	0.280341	0.459172	-0.058607	-0.368351	0.426958
2.660000	-0.201949	0.287193	0.489142	-0.049215	-0.399002	0.448217
2.665000	-0.224569	0.294879	0.519448	-0.040593	-0.429559	0.470152
2.670000	-0.247935	0.303625	0.551559	-0.032153	-0.461588	0.493740
2.675000	-0.272904	0.313970	0.586874	-0.023710	-0.496393	0.520102
2.680000	-0.299605	0.326911	0.626516	-0.015765	-0.534696	0.550461
2.685000	-0.327111	0.341866	0.668977	-0.008519	-0.575091	0.583610
2.690000	-0.353978	0.356720	0.710698	-0.001583	-0.614691	0.616274
2.695000	-0.378916	0.370456	0.749372	0.004885	-0.651417	0.646533
2.700000	-0.400237	0.382467	0.782704	0.010260	-0.682971	0.672711
2.705000	-0.416958	0.391528	0.808486	0.014682	-0.707510	0.692828
2.710000	-0.429843	0.397132	0.826975	0.018886	-0.725624	0.706738
2.715000	-0.440395	0.398986	0.839381	0.023908	-0.738879	0.714971
2.720000	-0.449726	0.397083	0.846809	0.030393	-0.748554	0.718161
2.725000	-0.458038	0.392878	0.850916	0.037620	-0.755725	0.718105
2.730000	-0.464380	0.387792	0.852172	0.044218	-0.760112	0.715893
2.735000	-0.467295	0.381098	0.848393	0.049766	-0.759613	0.709847
2.740000	-0.466513	0.371767	0.838280	0.054701	-0.753322	0.698621
2.745000	-0.462803	0.360663	0.823466	0.058971	-0.742627	0.683657
2.750000	-0.456712	0.348977	0.805689	0.062201	-0.728847	0.666646
2.755000	-0.448585	0.336560	0.785144	0.064678	-0.712293	0.647616
2.760000	-0.438215	0.324308	0.762523	0.065764	-0.693247	0.627482
2.765000	-0.424956	0.314238	0.739194	0.063923	-0.672122	0.608199
2.770000	-0.408127	0.306081	0.714208	0.058916	-0.647980	0.589064
2.775000	-0.387459	0.297684	0.685143	0.051831	-0.619267	0.567436
2.780000	-0.363729	0.287621	0.651350	0.043941	-0.586056	0.542115
2.785000	-0.337678	0.275359	0.613037	0.035980	-0.548895	0.512915
2.790000	-0.309853	0.262083	0.571936	0.027580	-0.509101	0.481521
2.795000	-0.280160	0.249933	0.530093	0.017452	-0.467800	0.450348
2.800000	-0.243454	0.237440	0.480894	0.003472	-0.418202	0.414730
2.805000	-0.189854	0.216843	0.406697	-0.015582	-0.344419	0.360001
2.810000	-0.115219	0.183682	0.298900	-0.039527	-0.239092	0.278619
2.815000	-0.022197	0.140402	0.162598	-0.068246	-0.106692	0.174937
2.820000	0.083917	0.089147	0.005230	-0.099918	0.045429	0.054489
2.825000	0.197140	0.029177	-0.167963	-0.130664	0.210792	-0.080128
2.830000	0.311931	-0.040710	-0.352641	-0.156589	0.383690	-0.227101
2.835000	0.424197	-0.122521	-0.546718	-0.174173	0.560558	-0.386385
2.840000	0.531401	-0.217176	-0.748578	-0.181418	0.738996	-0.557578
2.845000	0.632858	-0.321258	-0.954115	-0.179902	0.916239	-0.736337
2.850000	0.728838	-0.428974	-1.157812	-0.173127	1.089257	-0.916131
2.855000	0.819649	-0.534804	-1.354454	-0.164455	1.255219	-1.090763
2.860000	0.904469	-0.632709	-1.537179	-0.156901	1.409685	-1.252785
2.865000	0.980611	-0.716447	-1.697058	-0.152515	1.545952	-1.393437
2.870000	1.044639	-0.780621	-1.825260	-0.152431	1.656937	-1.504506
2.875000	1.093809	-0.819518	-1.913327	-0.158362	1.736170	-1.577808
2.880000	1.127328	-0.828647	-1.955975	-0.172444	1.780145	-1.607702
2.885000	1.144647	-0.808948	-1.953595	-0.193816	1.788770	-1.594954
2.890000	1.142242	-0.766513	-1.908755	-0.216927	1.761493	-1.544567
2.895000	1.114081	-0.708392	-1.822473	-0.234225	1.695420	-1.461195
2.900000	1.055783	-0.641149	-1.696931	-0.239389	1.589279	-1.349890
2.905000	0.967717	-0.568513	-1.536230	-0.230480	1.445653	-1.215173
2.910000	0.856246	-0.490828	-1.347075	-0.210974	1.272087	-1.061113
2.915000	0.732487	-0.408089	-1.140576	-0.187292	1.081413	-0.894122
2.920000	0.606820	-0.321458	-0.928277	-0.164754	0.886288	-0.721534
2.925000	0.486029	-0.230108	-0.716137	-0.147756	0.694071	-0.546314
2.930000	0.374400	-0.133610	-0.508010	-0.139020	0.509459	-0.370440
2.935000	0.274632	-0.036604	-0.311236	-0.137425	0.338251	-0.200826
2.940000	0.188150	0.052883	-0.135267	-0.139161	0.186725	-0.047564
2.945000	0.114552	0.127908	0.013356	-0.139984	0.058425	0.081559
2.950000	0.053246	0.184583	0.131337	-0.137311	-0.045086	0.182396
2.955000	0.003468	0.223030	0.219562	-0.130769	-0.124762	0.255531
2.960000	-0.037497	0.247915	0.285412	-0.121485	-0.186431	0.307916
2.965000	-0.072722	0.264943	0.337665	-0.110979	-0.236937	0.347916
2.970000	-0.103689	0.277035	0.380724	-0.100081	-0.279676	0.379757
2.975000	-0.131062	0.285902	0.416964	-0.089397	-0.316403	0.405800
2.980000	-0.155731	0.293437	0.449169	-0.079505	-0.349239	0.428744
2.985000	-0.178570	0.300658	0.479228	-0.070487	-0.379780	0.450267
2.990000	-0.201106	0.308465	0.509571	-0.061984	-0.410309	0.472293
2.995000	-0.224860	0.317903	0.542764	-0.053718	-0.443188	0.496906
3.000000	-0.250598	0.329087	0.579685	-0.045316	-0.479364	0.524680
3.005000	-0.277893	0.342039	0.619932	-0.037035	-0.518359	0.555394
3.010000	-0.305573	0.356718	0.662290	-0.029528	-0.558796	0.588324
3.015000	-0.332319	0.371627	0.703945	-0.022694	-0.598287	0.620981
3.020000	-0.356521	0.384729	0.741250	-0.016286	-0.633798	0.650084
3.025000	-0.376557	0.395337	0.771894	-0.010842	-0.663058	0.673900
3.030000	-0.392117	0.403656	0.795773	-0.006662	-0.685829	0.692491
3.035000	-0.404235	0.408811	0.813047	-0.002642	-0.702798	0.705440
3.040000	-0.414421	0.409862	0.824283	0.002632	-0.715166	0.712534
3.045000	-0.423900	0.407709	0.831609	0.009348	-0.724868	0.715520
3.050000	-0.432442	0.403770	0.836213	0.016554	-0.732458	0.715904
3.055000	-0.438414	0.398356	0.836771	0.023128	-0.736228	0.713101
3.060000	-0.440589	0.391092	0.831681	0.028577	-0.734545	0.705968
3.065000	-0.439250	0.381563	0.820812	0.033306	-0.727497	0.694191
3.070000	-0.435027	0.369717	0.804744	0.037707	-0.715782	0.678075
3.075000	-0.428453	0.356560	0.785014	0.041508	-0.700595	0.659088
3.080000	-0.420098	0.343505	0.763603	0.044221	-0.683410	0.639189
3.085000	-0.409432	0.331590	0.741022	0.044942	-0.664214	0.619273
3.090000	-0.395601	0.321645	0.717246	0.042698	-0.642502	0.599804
3.095000	-0.378043	0.313551	0.691594	0.037234	-0.617555	0.580321
3.100000	-0.356716	0.305181	0.661897	0.029754	-0.588097	0.558343
3.105000	-0.332280	0.294288	0.626568	0.021935	-0.553591	0.531656
3.110000	-0.305735	0.281236	0.586972	0.014145	-0.515405	0.501260
3.115000	-0.277862	0.268307	0.546170	0.005517	-0.475755	0.470238
3.120000	-0.247430	0.255618	0.503048	-0.004728	-0.433289	0.438016
3.125000	-0.206545	0.237820	0.444365	-0.018057	-0.375803	0.393860
3.130000	-0.146875	0.209537	0.356412	-0.036178	-0.290573	0.326751
3.135000	-0.067826	0.171135	0.238961	-0.059646	-0.177124	0.236769
3.140000	0.026602	0.126323	0.099721	-0.088292	-0.042215	0.130506
3.145000	0.131342	0.076847	-0.054496	-0.120198	0.107293	0.012904
3.150000	0.241516	0.020273	-0.221243	-0.151144	0.267174	-0.116030
3.155000	0.352992	-0.047016	-0.400009	-0.176655	0.434745	-0.258090
3.160000	0.462374	-0.127236	-0.589609	-0.193492	0.607362	-0.413870
3.165000	0.567457	-0.220806	-0.788263	-0.200139	0.782725	-0.582586
3.170000	0.667840	-0.324762	-0.992602	-0.198077	0.958656	-0.760580
3.175000	0.763485	-0.432645	-1.196129	-0.191011	1.131383	-0.940373
3.180000	0.854082	-0.537546	-1.391628	-0.182752	1.296561	-1.113809
3.185000	0.938381	-0.633731	-1.572112	-0.175889	1.449433	-1.273544
3.190000	1.013511	-0.715563	-1.729074	-0.172020	1.583432	-1.411411
3.195000	1.075807	-0.776744	-1.852551	-0.172664	1.690687	-1.518023
3.200000	1.122673	-0.811535	-1.934208	-0.179636	1.764891	-1.585255
3.205000	1.153811	-0.817048	-1.970859	-0.194430	1.804029	-1.609598
3.210000	1.168593	-0.794453	-1.963046	-0.216009	1.808052	-1.592042
3.215000	1.163092	-0.749524	-1.912616	-0.238773	1.775760	-1.536987
3.220000	1.131303	-0.690115	-1.821418	-0.254720	1.704754	-1.450034
3.225000	1.069237	-0.622393	-1.691629	-0.257986	1.593986	-1.336001
3.230000	0.977696	-0.548761	-1.526457	-0.247646	1.445773	-1.198127
3.235000	0.863954	-0.470117	-1.334072	-0.227382	1.269030	-1.041649
3.240000	0.739561	-0.387355	-1.126916	-0.203346	1.077610	-0.874265
3.245000	0.614207	-0.300420	-0.914627	-0.181165	0.882673	-0.701508
3.250000	0.494139	-0.207985	-0.702124	-0.165211	0.690663	-0.525451
3.255000	0.383592	-0.111388	-0.494980	-0.157157	0.507243	-0.350086
3.260000	0.285171	-0.015524	-0.300694	-0.155681	0.338249	-0.182568
3.265000	0.200143	0.072421	-0.127722	-0.157365	0.189293	-0.031928
3.270000	0.128143	0.145001	0.016858	-0.157700	0.064250	0.093449
3.275000	0.068517	0.198615	0.130098	-0.154229	-0.035554	0.189782
3.280000	0.020009	0.234978	0.214969	-0.147217	-0.112560	0.259777
3.285000	-0.020185	0.258587	0.278772	-0.137641	-0.172603	0.310244
3.290000	-0.054897	0.274328	0.329226	-0.126689	-0.221773	0.348462
3.295000	-0.085606	0.285863	0.371469	-0.115618	-0.263893	0.379511
3.300000	-0.112958	0.294990	0.407948	-0.105096	-0.300745	0.405841
3.305000	-0.137560	0.302340	0.439900	-0.095136	-0.333397	0.428533
3.310000	-0.160463	0.309365	0.469828	-0.085968	-0.363899	0.449867
3.315000	-0.183336	0.317674	0.501010	-0.077560	-0.395107	0.472667
3.320000	-0.207205	0.327344	0.534549	-0.069363	-0.428252	0.497614
3.325000	-0.232672	0.338524	0.571195	-0.061114	-0.464113	0.525226
3.330000	-0.259742	0.352053	0.611795	-0.053296	-0.503182	0.556478
3.335000	-0.287378	0.366825	0.654203	-0.045868	-0.543622	0.589490
3.340000	-0.314137	0.380806	0.694943	-0.038492	-0.582593	0.621084
3.345000	-0.338377	0.393607	0.731985	-0.031887	-0.617973	0.649861
3.350000	-0.358365	0.404507	0.762872	-0.026640	-0.647346	0.673986
3.355000	-0.373693	0.412348	0.786041	-0.022318	-0.669572	0.691890
3.360000	-0.385528	0.416575	0.802104	-0.017925	-0.685679	0.703604
3.365000	-0.395585	0.417274	0.812859	-0.012523	-0.697695	0.710217
3.370000	-0.404893	0.414768	0.819661	-0.005701	-0.706996	0.712697
3.375000	-0.413120	0.410185	0.823305	0.001694	-0.713850	0.712156
3.380000	-0.418810	0.404503	0.823313	0.008260	-0.717140	0.708880
3.385000	-0.420760	0.396947	0.817707	0.013749	-0.715029	0.701280
3.390000	-0.419134	0.386650	0.805784	0.018755	-0.707206	0.688452
3.395000	-0.414723	0.374782	0.789505	0.023060	-0.695261	0.672201
3.400000	-0.408124	0.362494	0.770618	0.026344	-0.680546	0.654202
3.405000	-0.399561	0.349788	0.749349	0.028736	-0.663323	0.634587
3.410000	-0.388458	0.338050	0.726508	0.029103	-0.643725	0.614622
3.415000	-0.374221	0.328992	0.703213	0.026113	-0.622057	0.595943
3.420000	-0.356226	0.321358	0.677584	0.020131	-0.596870	0.576739
3.425000	-0.334499	0.312526	0.647024	0.012686	-0.566682	0.553996
3.430000	-0.309967	0.301631	0.611598	0.004813	-0.532066	0.527253
3.435000	-0.283548	0.288984	0.572532	-0.003138	-0.494258	0.497396
3.440000	-0.255642	0.275869	0.531511	-0.011678	-0.454463	0.466141
3.445000	-0.224563	0.262938	0.487501	-0.022156	-0.411110	0.433266
3.450000	-0.181756	0.245223	0.426979	-0.036643	-0.351453	0.388096
3.455000	-0.119216	0.216612	0.335828	-0.056231	-0.262720	0.318951
3.460000	-0.036915	0.177606	0.214521	-0.081228	-0.145166	0.226394
3.465000	0.060713	0.131840	0.071127	-0.111171	-0.006012	0.117183
3.470000	0.168365	0.079505	-0.088860	-0.143108	0.148509	-0.005401
3.475000	0.280790	0.018244	-0.262545	-0.172647	0.313695	-0.141047
3.480000	0.393378	-0.053588	-0.446966	-0.196178	0.485173	-0.288995
3.485000	0.502852	-0.138007	-0.640859	-0.210643	0.660322	-0.449679
3.490000	0.607526	-0.235329	-0.842855	-0.214888	0.837377	-0.622489
3.495000	0.706932	-0.340877	-1.047810	-0.211342	1.013100	-0.801758
3.500000	0.801055	-0.448210	-1.249266	-0.203715	1.183753	-0.980038
3.505000	0.890066	-0.551719	-1.441785	-0.195345	1.346294	-1.150950
3.510000	0.972480	-0.645314	-1.617795	-0.188889	1.495495	-1.306606
3.515000	1.045002	-0.723023	-1.768024	-0.185895	1.624101	-1.438206
3.520000	1.104063	-0.779570	-1.883633	-0.187346	1.724946	-1.537600
3.525000	1.147656	-0.809443	-1.957099	-0.195267	1.792530	-1.597263
3.530000	1.175506	-0.809061	-1.984568	-0.211567	1.824469	-1.612902
3.535000	1.186370	-0.781088	-1.967458	-0.233989	1.820862	-1.586873
3.540000	1.175754	-0.732833	-1.908587	-0.255721	1.780744	-1.525024
3.545000	1.137717	-0.671246	-1.808962	-0.269317	1.701265	-1.431948
3.550000	1.069105	-0.601662	-1.670766	-0.269878	1.581865	-1.311986
3.555000	0.972063	-0.526854	-1.498917	-0.257041	1.426620	-1.169579
3.560000	0.854998	-0.447209	-1.302208	-0.235437	1.245463	-1.010026
3.565000	0.729427	-0.363262	-1.092689	-0.211406	1.051999	-0.840593
3.570000	0.604518	-0.275477	-0.879995	-0.189972	0.857083	-0.667112
3.575000	0.486180	-0.182411	-0.668591	-0.175381	0.666707	-0.491326
3.580000	0.378096	-0.084888	-0.462984	-0.169284	0.485597	-0.316314
3.585000	0.282625	0.010862	-0.271763	-0.169445	0.320076	-0.150632
3.590000	0.200602	0.096351	-0.104252	-0.171446	0.176007	-0.004562
3.595000	0.131271	0.165581	0.034310	-0.171387	0.055980	0.115407
3.600000	0.074068	0.216222	0.142154	-0.167599	-0.039309	0.206908
3.605000	0.027322	0.249731	0.222410	-0.159956	-0.112634	0.272590
3.610000	-0.012010	0.271218	0.283228	-0.149653	-0.170455	0.320109
3.615000	-0.046290	0.285797	0.332087	-0.138279	-0.218456	0.356735
3.620000	-0.076406	0.295844	0.372250	-0.126692	-0.259032	0.385724
3.625000	-0.103027	0.303467	0.406494	-0.115724	-0.294172	0.409896
3.630000	-0.127101	0.310343	0.437444	-0.105794	-0.325940	0.431734
3.635000	-0.149762	0.317311	0.467073	-0.096734	-0.356130	0.452864
3.640000	-0.172532	0.325213	0.497745	-0.088151	-0.386984	0.475135
3.645000	-0.196689	0.334994	0.531682	-0.079850	-0.420525	0.500375
3.650000	-0.222805	0.347065	0.569869	-0.071742	-0.457650	0.529392
3.655000	-0.250330	0.360972	0.611302	-0.063879	-0.497463	0.561342
3.660000	-0.278041	0.375721	0.653762	-0.056395	-0.537977	0.594372
3.665000	-0.304590	0.390044	0.694634	-0.049337	-0.576902	0.626239
3.670000	-0.328079	0.402423	0.730502	-0.042923	-0.611172	0.654094
