% Model:                Glucose transport.mph
% Version:              COMSOL 4.1.0.88
% Date:                 May 6 2016, 18:41
% Dimension:            1
% Nodes:                1707
% Expressions:          1
% Description:          Line graph
% x                       Height
0                         5.351762875173573
0.0779244676232338        5.352260700595672
0.1644252985715866        5.352080223861889
0.25237810611724854       5.352577129036912
0.34033089876174927       5.351149005795207
0.42828369140625          5.35125360170523
0.5162364840507507        5.352196588655869
0.6041892766952515        5.351057620932711
0.6921420693397522        5.350908282266914
0.7800948619842529        5.351888921412921
0.8680476546287537        5.350509883182762
0.9560004472732544        5.350073411316346
1.0439531803131104        5.351226364405126
1.1319060325622559        5.351102560441894
1.2198588848114014        5.349295141794884
1.3078117370605469        5.350734081104822
1.3957645893096924        5.350870004970344
1.483717441558838         5.349407792453987
1.5716702938079834        5.34954315067185
1.659623146057129         5.350547973882187
1.7475759983062744        5.349430959718425
1.83552885055542          5.3492838855326745
1.9234817028045654        5.350308437809442
2.011434555053711         5.349010802794685
2.0993874073028564        5.348596180456182
2.187340259552002         5.34977108228659
2.2752931118011475        5.3496935384393
2.363245964050293         5.34796835690379
2.4511988162994385        5.349440454864055
2.539151668548584         5.349559972132539
2.6271045207977295        5.348118675379717
2.715057373046875         5.348340551487223
2.8030102252960205        5.34937952056513
2.890963077545166         5.348253340470889
2.9789159297943115        5.348125871045552
3.066868782043457         5.349218413393754
3.1548216342926025        5.347941255023462
3.242774486541748         5.347535031428366
3.3307273387908936        5.3487108987625716
3.418680191040039         5.348684725554615
3.5066330432891846        5.3470033744168655
3.59458589553833          5.348450821202763
3.6825387477874756        5.348558796225297
3.770491600036621         5.3471631608980585
3.8584444522857666        5.347428696573493
3.946397304534912         5.34845233139811
4.0343499183654785        5.34731125207412
4.122302532196045         5.347222247727401
4.210255146026611         5.348353613832612
4.298207759857178         5.3470216855925425
4.386160373687744         5.346628400115272
4.4741129875183105        5.347834925162616
4.562065601348877         5.347861872102963
4.650018215179443         5.346165612371686
4.73797082901001          5.347596573389441
4.825923442840576         5.347723411059109
4.913876056671143         5.346373768607369
5.001828670501709         5.3466436584351555
5.089781284332275         5.34764102075536
5.177733898162842         5.346510619557586
5.265686511993408         5.346470523500694
5.353639125823975         5.34760940426627
5.441591739654541         5.346259000227674
5.529544353485107         5.3458683167584
5.617496967315674         5.347115791145212
5.70544958114624          5.347155942787846
5.793402194976807         5.345441026847333
5.881354808807373         5.346851151343925
5.9693074226379395        5.347014992530144
6.057260036468506         5.345690759035148
6.145212650299072         5.345942250789877
6.233165264129639         5.346925188651032
6.321117877960205         5.345840770435869
6.4090704917907715        5.345839922817444
6.497023105621338         5.346959162187662
6.584975719451904         5.345523791084773
6.672928333282471         5.345211796017773
6.760880947113037         5.346502419389282
6.8488335609436035        5.346518225843941
6.93678617477417          5.344822599736658
7.024738788604736         5.346233474088864
7.112691402435303         5.346432558651202
7.200644016265869         5.345086672719658
7.2885966300964355        5.345314068666926
7.376549243927002         5.346313361647647
7.464501857757568         5.345269545398004
7.552454471588135         5.34526090019534
7.640407085418701         5.346346023452285
7.728359699249268         5.345025265179079
7.816312313079834         5.344510693991019
7.9042649269104           5.345971163186002
7.992217540740967         5.3459311669636
8.080170631408691         5.344230735359163
8.168123245239258         5.345693488935142
8.256075859069824         5.345881270763523
8.34402847290039          5.344480554084264
8.431981086730957         5.344718500103379
8.519933700561523         5.345746331362903
8.60788631439209          5.344728140862905
8.695838928222656         5.344678339809677
8.783791542053223         5.3457387591792
8.871744155883789         5.344470547858971
8.959696769714355         5.344045107077531
9.047649383544922         5.345379370502746
9.135601997375488         5.345336178251227
9.223554611206055         5.343689853098656
9.311507225036621         5.345162701757386
9.399459838867188         5.345347555072186
9.487412452697754         5.3439459760258945
9.57536506652832          5.344217620012992
9.663317680358887         5.345255427887837
9.751270294189453         5.344210275573482
9.83922290802002          5.344130236222728
9.927175521850586         5.3452276330491175
10.015128135681152        5.343966066512659
10.103080749511719        5.343543039960368
10.191033363342285        5.344875377097356
10.278985977172852        5.344846700840803
10.366938591003418        5.343246533527404
10.454891204833984        5.344683992613306
10.54284381866455         5.344820752126034
10.630796432495117        5.34344438907469
10.718749046325684        5.343745390828387
10.80670166015625         5.3447667618529495
10.894654273986816        5.343727758730149
10.982606887817383        5.343657641577184
11.07055950164795         5.344803989735969
11.158512115478516        5.343449604585187
11.246464729309082        5.34302293665247
11.334417343139648        5.3443694242187565
11.422369956970215        5.34437954290539
11.510322570800781        5.342785570021412
11.598275184631348        5.344210035842571
11.686227798461914        5.344339616224997
11.77418041229248         5.342990507297447
11.862133026123047        5.343306309420655
11.950085639953613        5.344269308622622
12.03803825378418         5.343200909144265
12.125990867614746        5.343164743957634
12.213943481445312        5.34429388114309
12.301896095275879        5.343064424028181
12.389848709106445        5.342670814705662
12.477801322937012        5.343880367750386
12.565753936767578        5.343932102739204
12.653706550598145        5.342308346027806
12.741659164428711        5.343692975920511
12.829611778259277        5.343855670683283
12.917564392089844        5.342533232505695
13.00551700592041         5.342858330760909
13.093469619750977        5.34382018526994
13.181422233581543        5.342767291423455
13.26937484741211         5.342781296937122
13.357327461242676        5.343892884205849
13.445280075073242        5.34260168432757
13.533232688903809        5.342044062130684
13.621185302734375        5.343490862521573
13.709137916564941        5.343528418325134
13.797090530395508        5.341895761918404
13.885043144226074        5.3432772465323195
13.97299575805664         5.343472525935701
14.060948371887207        5.3421419650059905
14.148900985717773        5.342407366073452
14.23685359954834         5.343353933691014
14.324806213378906        5.3423353360495
14.412758827209473        5.342351135645772
14.500711441040039        5.343444418516301
14.588664054870605        5.342157872683384
14.676616668701172        5.341813961407258
14.764569282531738        5.343075741264834
14.852521896362305        5.343074394789202
14.940474510192871        5.341429777273688
15.028427124023438        5.342853524900017
15.116379737854004        5.343074088528564
15.20433235168457         5.341734582014668
15.292284965515137        5.342006175405996
15.380237579345703        5.342970859446721
15.46819019317627         5.341986414701839
15.556142807006836        5.3419642092760045
15.644095420837402        5.342999963436155
15.732048034667969        5.341755078462651
15.820000648498535        5.3414743732255365
15.907953262329102        5.342808967283424
15.995905876159668        5.342609169592971
16.083858489990234        5.341031279365855
16.171812057495117        5.342518201578944
16.259765625              5.342709437625136
16.347719192504883        5.341309677255437
16.435672760009766        5.341586663351403
16.52362632751465         5.342601633170612
16.61157989501953         5.341608726236566
