% Model:                Glucose transport.mph
% Version:              COMSOL 4.1.0.88
% Date:                 May 6 2016, 18:54
% Dimension:            1
% Nodes:                1927
% Expressions:          1
% Description:          Line graph
% x                       Height
0                         3.134433141063594
0.05718577280640602       3.1374167011035468
0.12461677193641663       3.1257324910820343
0.2000601589679718        3.131111275185524
0.2780119776725769        3.1342761248040625
0.3559637665748596        3.116746594296795
0.43391555547714233       3.128487371911519
0.511867344379425         3.1324469839212106
0.5898191332817078        3.1144299351515348
0.6677709221839905        3.1268846183149406
0.7457227110862732        3.126393208229295
0.8236744999885559        3.1259533601249596
0.9016262888908386        3.1291809698663973
0.9795780777931213        3.111302277687384
1.0575299263000488        3.1238460975672173
1.1354817152023315        3.123954306835399
1.2134335041046143        3.1255780216296936
1.291385293006897         3.107188752068818
1.3693370819091797        3.125071440104217
1.4472888708114624        3.122216116432759
1.5252406597137451        3.1250393382580746
1.6031924486160278        3.107939657201442
1.6811442375183105        3.1192243950115657
1.7590960264205933        3.1233440026864008
1.837047815322876         3.1058355993798608
1.9149996042251587        3.1184244369509755
1.9929513931274414        3.1182889053481877
2.0709033012390137        3.117709394844744
2.148855209350586         3.1213968695279424
2.226807117462158         3.1044203390287635
2.3047590255737305        3.1157291911963054
2.3827109336853027        3.119825445977903
2.460662841796875         3.1024820467509917
2.5386147499084473        3.1152464642083624
2.6165666580200195        3.1149214538177072
2.694518566131592         3.1145971499526537
2.772470474243164         3.118179642437762
2.8504223823547363        3.100775614242111
2.9283742904663086        3.1134309666180426
3.006326198577881         3.1134246525614984
3.084278106689453         3.1154145837164946
3.1622300148010254        3.097532351090442
3.2401819229125977        3.115511947840531
3.31813383102417          3.112684834709473
3.396085739135742         3.1156307298320556
3.4740376472473145        3.0988418844930106
3.5519895553588867        3.1102563007616224
3.629941463470459         3.1143402052269393
3.7078933715820312        3.0971982081399316
3.7858452796936035        3.109166483194895
3.863797187805176         3.110580282263593
3.941749095916748         3.1094402146752893
4.01970100402832          3.1131307540668325
4.097652912139893         3.096372828047429
4.175604820251465         3.1078548790434133
4.253556728363037         3.112113835004668
4.331508636474609         3.0944388641487968
4.409460544586182         3.1068032940115216
4.487412452697754         3.1085765858456247
4.565364360809326         3.1072868614328457
4.643316268920898         3.1110592434461535
4.721268177032471         3.0942968033248706
4.799220085144043         3.1058531350867864
4.877171993255615         3.1101892203672636
4.9551239013671875        3.092605368757166
5.03307580947876          3.1048813142544374
5.111027717590332         3.106658723891575
5.188979625701904         3.1053742034911385
5.266931533813477         3.109098860427422
5.344883441925049         3.0923405060090947
5.422835350036621         3.1032896035366244
5.500787258148193         3.1045476492917756
5.578739166259766         3.1068494108940694
5.656691074371338         3.087801896528018
5.73464298248291          3.1068368166816285
5.812594890594482         3.104292243910064
5.890546798706055         3.107269309456303
5.968498706817627         3.090562125759421
6.046450614929199         3.101447533079555
6.1244025230407715        3.102727483631723
6.202354431152344         3.105104413619991
6.280306339263916         3.0861517254772513
6.358258247375488         3.10512021456374
6.4362101554870605        3.102499021048869
6.514162063598633         3.105548452118181
6.592113971710205         3.08888673082432
6.670065879821777         3.0998408116976774
6.74801778793335          3.100331745899401
6.825969696044922         3.10075392378169
6.903921604156494         3.103337795682665
6.981873512268066         3.088630234869434
7.059825420379639         3.0995990976805055
7.137777328491211         3.1001410432189265
7.215729236602783         3.1028733994739577
7.2936811447143555        3.083983911984766
7.371633052825928         3.1023178947864833
7.4495849609375           3.099621507911978
7.527536869049072         3.101770217654292
7.6054887771606445        3.0872571456859697
7.683440685272217         3.0987141765601858
7.761392593383789         3.102056318451383
7.839344501495361         3.085038629143394
7.917296409606934         3.0976336413140233
7.995248317718506         3.0975131202499386
8.073200225830078         3.0976390989806535
8.151151657104492         3.1003419266540226
8.229103088378906         3.085953678280166
8.30705451965332          3.097458118837679
8.385005950927734         3.1007669987050983
8.462957382202148         3.0835872271514813
8.540908813476562         3.096380798092622
8.618860244750977         3.0962345630449066
8.69681167602539          3.096330882180977
8.774763107299805         3.09896250070422
8.852714538574219         3.0846412666989695
8.930665969848633         3.0961576144917275
9.008617401123047         3.0993438780825247
9.086568832397461         3.0830916310005785
9.164520263671875         3.0946977574638663
9.242471694946289         3.0948802242927873
9.320423126220703         3.095261514018736
9.398374557495117         3.0978189679012247
9.476325988769531         3.0834456920192266
9.554277420043945         3.0949647392597965
9.63222885131836          3.098153233628415
9.710180282592773         3.0818214042598377
9.788131713867188         3.093296980854517
9.866083145141602         3.0935433586100207
9.944034576416016         3.0939303868574246
10.02198600769043         3.096483797191086
10.099937438964844        3.0818878186379766
10.177888870239258        3.0934624790705203
10.255840301513672        3.093709769603138
10.333791732788086        3.095828808471671
