Time	Lead I	Lead II	Lead III	aVR	aVL	aVF
0.815000	-0.261626	-0.087567	0.174060	0.201607	-0.251543	0.049937
0.820000	-0.243431	-0.031227	0.212204	0.158574	-0.263061	0.104487
0.825000	-0.243997	0.086735	0.330732	0.090796	-0.331820	0.241024
0.830000	-0.280765	0.280445	0.561210	0.000185	-0.486114	0.485930
0.835000	-0.362774	0.535744	0.898518	-0.099864	-0.728207	0.828071
0.840000	-0.479169	0.801340	1.280509	-0.186005	-1.015950	1.201955
0.845000	-0.601242	1.010214	1.611456	-0.236120	-1.277501	1.513621
0.850000	-0.698324	1.112347	1.810671	-0.239036	-1.448568	1.687604
0.855000	-0.751665	1.091016	1.842681	-0.195924	-1.497846	1.693770
0.860000	-0.755523	0.958201	1.713724	-0.117017	-1.425619	1.542636
0.865000	-0.710618	0.744317	1.454935	-0.019456	-1.250282	1.269738
0.870000	-0.628373	0.496540	1.124913	0.076114	-1.012260	0.936146
0.875000	-0.531041	0.265418	0.796459	0.153358	-0.766432	0.613075
0.880000	-0.440834	0.084229	0.525063	0.205886	-0.557661	0.351775
0.885000	-0.371311	-0.037389	0.333922	0.235963	-0.407166	0.171203
0.890000	-0.326340	-0.106864	0.219476	0.250111	-0.315127	0.065016
0.895000	-0.302942	-0.138962	0.163980	0.255133	-0.269577	0.014444
0.900000	-0.294650	-0.149374	0.145276	0.256357	-0.253991	-0.002366
0.905000	-0.295274	-0.150854	0.144420	0.257572	-0.253857	-0.003715
0.910000	-0.300159	-0.150660	0.149498	0.260280	-0.259609	-0.000671
0.915000	-0.305887	-0.151138	0.154749	0.263863	-0.265948	0.002085
0.920000	-0.310127	-0.152068	0.158059	0.266848	-0.270307	0.003459
0.925000	-0.311243	-0.152664	0.158579	0.267837	-0.271252	0.003415
0.930000	-0.308325	-0.152109	0.156216	0.265832	-0.268203	0.002371
0.935000	-0.300882	-0.150583	0.150299	0.260653	-0.260489	-0.000164
0.940000	-0.288907	-0.148515	0.140392	0.252546	-0.247856	-0.004690
0.945000	-0.273792	-0.145872	0.127920	0.242293	-0.231928	-0.010365
0.950000	-0.257273	-0.142490	0.114782	0.230803	-0.214806	-0.015997
0.955000	-0.240652	-0.138353	0.102299	0.218819	-0.198003	-0.020816
0.960000	-0.225274	-0.133764	0.091510	0.207291	-0.182895	-0.024396
0.965000	-0.212372	-0.129623	0.082749	0.197451	-0.170388	-0.027063
0.970000	-0.202529	-0.126502	0.076027	0.189966	-0.160824	-0.029142
0.975000	-0.195841	-0.124272	0.071568	0.184817	-0.154389	-0.030429
0.980000	-0.192509	-0.123264	0.069246	0.182312	-0.151124	-0.031187
0.985000	-0.192479	-0.124215	0.068265	0.182843	-0.150540	-0.032303
0.990000	-0.195384	-0.126555	0.068830	0.185871	-0.152544	-0.033327
0.995000	-0.200327	-0.128896	0.071431	0.190077	-0.156900	-0.033178
1.000000	-0.205796	-0.130617	0.075179	0.194228	-0.162221	-0.032008
1.005000	-0.210414	-0.131789	0.078626	0.197571	-0.166877	-0.030694
1.010000	-0.213877	-0.132256	0.081622	0.199840	-0.170607	-0.029233
1.015000	-0.216925	-0.131969	0.084955	0.201434	-0.174291	-0.027143
1.020000	-0.219930	-0.131398	0.088532	0.202840	-0.178091	-0.024749
1.025000	-0.222587	-0.130792	0.091795	0.204024	-0.181508	-0.022515
1.030000	-0.224497	-0.130113	0.094384	0.204734	-0.184106	-0.020628
