Time	Lead I	Lead II	Lead III	aVR	aVL	aVF
1.600000	0.073161	0.000183	-0.072978	-0.042345	0.084374	-0.042029
1.605000	0.123490	0.015418	-0.108072	-0.080199	0.133692	-0.053494
1.610000	0.168188	0.027428	-0.140760	-0.112939	0.178371	-0.065432
1.615000	0.205901	0.036380	-0.169521	-0.139880	0.216750	-0.076869
1.620000	0.235966	0.043319	-0.192647	-0.161245	0.247460	-0.086214
1.625000	0.257807	0.048257	-0.209550	-0.176706	0.269828	-0.093123
1.630000	0.272066	0.050850	-0.221216	-0.186436	0.284797	-0.098361
1.635000	0.280322	0.051858	-0.228464	-0.191784	0.293747	-0.101963
1.640000	0.283552	0.051695	-0.231858	-0.193555	0.297572	-0.104017
1.645000	0.282272	0.050471	-0.231801	-0.192109	0.296800	-0.104691
1.650000	0.276319	0.049113	-0.227205	-0.187888	0.290710	-0.102821
1.655000	0.264601	0.047380	-0.217222	-0.180122	0.278181	-0.098058
1.660000	0.245342	0.043562	-0.201780	-0.166799	0.258146	-0.091347
1.665000	0.215847	0.036058	-0.179789	-0.145437	0.228420	-0.082983
1.670000	0.174665	0.024628	-0.150036	-0.115062	0.187466	-0.072404
1.675000	0.122774	0.009943	-0.112831	-0.076624	0.136026	-0.059402
1.680000	0.062619	-0.006739	-0.069358	-0.032262	0.076197	-0.043935
1.685000	-0.002274	-0.023165	-0.020891	0.014687	0.010749	-0.025436
1.690000	-0.068147	-0.038092	0.030055	0.061337	-0.056697	-0.004640
1.695000	-0.132190	-0.051874	0.080316	0.106269	-0.122690	0.016421
1.700000	-0.193392	-0.064929	0.128463	0.149141	-0.185823	0.036681
1.705000	-0.250397	-0.077727	0.172670	0.189442	-0.244257	0.054815
1.710000	-0.300249	-0.090403	0.209846	0.225543	-0.294504	0.068960
1.715000	-0.339805	-0.101686	0.238118	0.254895	-0.333664	0.078769
1.720000	-0.367061	-0.110044	0.257017	0.275456	-0.360311	0.084855
1.725000	-0.381874	-0.115238	0.266636	0.287008	-0.374417	0.087409
1.730000	-0.385978	-0.117452	0.268526	0.290655	-0.377878	0.087222
1.735000	-0.382232	-0.116630	0.265603	0.288018	-0.374027	0.086010
1.740000	-0.372369	-0.113414	0.258955	0.280466	-0.364495	0.084028
1.745000	-0.355330	-0.108446	0.246884	0.267761	-0.347688	0.079927
1.750000	-0.329314	-0.101512	0.227802	0.248737	-0.321651	0.072914
1.755000	-0.294340	-0.092300	0.202040	0.223227	-0.286585	0.063358
1.760000	-0.252621	-0.081337	0.171284	0.192811	-0.244741	0.051931
1.765000	-0.205919	-0.069025	0.136894	0.158739	-0.197923	0.039184
1.770000	-0.154690	-0.054944	0.099746	0.121033	-0.146899	0.025866
1.775000	-0.099370	-0.039442	0.059928	0.080143	-0.091971	0.011827
1.780000	-0.040800	-0.023523	0.017277	0.037137	-0.033531	-0.003606
1.785000	0.020050	-0.006954	-0.027004	-0.007561	0.027167	-0.019606
1.790000	0.081400	0.009774	-0.071626	-0.052639	0.088350	-0.035711
